"State","ValueType","SourceType","Category","Saline","FacilityName","FacilityName1","FacilityName2","FacilityNumber","FacilityNumber1","FacilityNumber2","SourceName","SourceName1","SourceNumber","SourceNumber1","SourceNumber2","NAICS","SIC","Description","HUC8","HUC10","HUC12","AquiferName1","AquiferName2","BasinName1","BasinName2","Address1","City1","County1","State1","Zip1","Address2","City2","County2","State2","Zip2","Lat","Lon","Datum","Projection","Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Units_monthly","Method_monthly","Annual_reported","Units_annual_reported","Method_annual_reported","DataProtected","FIPS5code","SITESELECTION_FACILITYID","SITESELECTION_NPDES_ID","SITESELECTION_NAME","SITESELECTION_ADDRESS","SITESELECTION_ADDRESS_Fix","SITESELECTION_ADRSFLAG","SITESELECTION_CITY","SITESELECTION_STATE","SITESELECTION_COUNTY","SITESELECTION_ZIP","SITESELECTION_FLAGZIP","SITESELECTION_PHONE","SITESELECTION_LATITUDE","SITESELECTION_LONGITUDE","SITESELECTION_NAICS","SITESELECTION_NAICSDESCR","SITESELECTION_SIC","SITESELECTION_SICDESCR","SITESELECTION_EMP","SITESELECTION_TotPerson","SITESELECTION_Area","SITESELECTION_AnnSaleVol","SITESELECTION_JobsReported","SITESELECTION_ZIP_PHONE","SITESELECTION_CITY_ADDRESS","SITESELECTION_LL_Src","SITESELECTION_DATASET_MATCHES_ALL2","SITESELECTION_NEW_REC","SITESELECTION_STATE_NAME","SITESELECTION_StateFIPS","SITESELECTION_CNTY_FIPS","SITESELECTION_ST_CNTY_FIPS","SITESELECTION_X","SITESELECTION_CDC_Region","SITESELECTION_huc2","DataSource"
"FL",NA,"GW","IN",NA,"ASCEND PERFORMANCE MATERIALS LIMITED LIABILITY COMPANY",NA,NA,"2B-033-229-7",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Escambia","FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gal per day",NA,6969466.384,"gal per day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/FL/SiteSpecific_IndWaterUse_FL_2020_ldm.xlsx$FL_SiteSpecificWithdrawals_Annu, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"FL",NA,NA,"IN",NA,"ATLANTIC SUGAR MILL",NA,NA,"50-01618-W",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Palm Beach","FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,0,0,0,0,0,0,0,0,0,0,0,0,"Mgal",NA,0,"Mgal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/FL/SiteSpecific_IndWaterUse_FL_2020_ldm.xlsx$FL_SiteSpecificWithdrawals_Mont, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"FL",NA,NA,"IN",NA,"AVENTURA BEACH CLUB CONDO",NA,NA,"13-05991-W",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Miami-Dade","FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1.6,0.85,1.06,2.03,3.3,1.4,0.692,0.774,0.15,0.677,0.774,0.898,"Mgal",NA,14.205,"Mgal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/FL/SiteSpecific_IndWaterUse_FL_2020_ldm.xlsx$FL_SiteSpecificWithdrawals_Mont, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"FL",NA,"GW","IN",NA,"BACARDI BOTTLING CORPORATION","BACARDI BOTTLING CORPORATION","BACARDI BOTTLING CORPORATION","708",NA,NA,NA,NA,"33092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12200 N Main St","Jacksonville","Duval","FL",NA,"12200 N Main St","Jacksonville","DUVAL","FL",NA,NA,NA,NA,NA,2020,0.08683871,0.07806897,0.08225806,0.09266667,0.08267742,0.09116667,0.06222581,0.08280645,0.09503333,0.09629032,0.08253333,0.06006452,"Mgal per day",NA,0.99263026,"Mgal per day",NA,NA,NA,"P_153639","FLR05C052","BACARDI BOTTLING CORP.","12200 NORTH MAIN STREET","12200 N MAIN ST","UPDATED","JACKSONVILLE","FL","DUVAL","32218","GOOD","(904) 757-1290","30.459467","-81.6356323","312140","DISTILLERIES","2085","NA","275","NA","NA","NA","NA","32218 _ (904) 757-1290","JACKSONVILLE_12200 N MAIN ST","PinPt","Pin, Bus, FRS, NPDES","N","Florida","12","31","12031","NA","South_Atlantic","3","/FL/SiteSpecific_IndWaterUse_FL_2020_ldm.xlsx$FL_SiteSpecificWithdrawals_Mont, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"FL",NA,"SW","IN",NA,"BACARDI BOTTLING CORPORATION","BACARDI BOTTLING CORPORATION","BACARDI BOTTLING CORPORATION","708",NA,NA,NA,NA,"34315",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12200 N Main St","Jacksonville","Duval","FL",NA,"12200 N Main St","Jacksonville","DUVAL","FL",NA,NA,NA,NA,NA,2020,0.00912319,0.01034203,0.01339261,0.00376763,0.01105848,0.00849413,0.00050894,1.665e-05,0.00011243,0,0,0,"Mgal per day",NA,0.05681609,"Mgal per day",NA,NA,NA,"P_153639","FLR05C052","BACARDI BOTTLING CORP.","12200 NORTH MAIN STREET","12200 N MAIN ST","UPDATED","JACKSONVILLE","FL","DUVAL","32218","GOOD","(904) 757-1290","30.459467","-81.6356323","312140","DISTILLERIES","2085","NA","275","NA","NA","NA","NA","32218 _ (904) 757-1290","JACKSONVILLE_12200 N MAIN ST","PinPt","Pin, Bus, FRS, NPDES","N","Florida","12","31","12031","NA","South_Atlantic","3","/FL/SiteSpecific_IndWaterUse_FL_2020_ldm.xlsx$FL_SiteSpecificWithdrawals_Mont, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"FL",NA,"GW","IN",NA,"BASF CORPORATION",NA,NA,"2E-039-4748-5",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gadsden","FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gal per day",NA,0,"gal per day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/FL/SiteSpecific_IndWaterUse_FL_2020_ldm.xlsx$FL_SiteSpecificWithdrawals_Annu, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"FL",NA,"SW","IN",NA,"BASF CORPORATION",NA,NA,"2E-039-4748-5",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gadsden","FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gal per day",NA,323,"gal per day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/FL/SiteSpecific_IndWaterUse_FL_2020_ldm.xlsx$FL_SiteSpecificWithdrawals_Annu, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"FL",NA,"GW","IN",NA,"BERG STEEL PIPE CORPORATION",NA,NA,"2E-005-3202-6",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bay","FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gal per day",NA,48,"gal per day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/FL/SiteSpecific_IndWaterUse_FL_2020_ldm.xlsx$FL_SiteSpecificWithdrawals_Annu, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"FL",NA,NA,"IN",NA,"BESSEY CREEK HWTT",NA,NA,"43-02681-W",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Martin","FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,60.2,49,8.9,27,67.2,117.8,126.4,98.8,85.3,72.6,117.8,49.2,"Mgal",NA,880.2,"Mgal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/FL/SiteSpecific_IndWaterUse_FL_2020_ldm.xlsx$FL_SiteSpecificWithdrawals_Mont, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"FL",NA,NA,"IN",NA,"BISCAYNE LANDING F K A MUNISPORT LANDFILL",NA,NA,"13-05240-W",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Miami-Dade","FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,3.525276,5.671837,8.485151,14.146218,12.316769,11.600908,8.738525,7.323306,11.690312,8.5227,7.0939,9.126,"Mgal",NA,108.240902,"Mgal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/FL/SiteSpecific_IndWaterUse_FL_2020_ldm.xlsx$FL_SiteSpecificWithdrawals_Mont, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"FL",NA,NA,"IN",NA,"BLUE HEAD FISHEATING CREEK F A V T TREATMENT WETLAND",NA,NA,"28-00731-W",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Highlands","FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,85.26,53.21,0,0.4,5.03,476.34,140.6,382.85,825.03,933.02,794.72,730.69,"Mgal",NA,4427.15,"Mgal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/FL/SiteSpecific_IndWaterUse_FL_2020_ldm.xlsx$FL_SiteSpecificWithdrawals_Mont, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"FL",NA,NA,"IN",NA,"BONITA GRANDE MINE",NA,NA,"36-04463-W",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lee","FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,15.2042,18.28112,17.51266,17.77325,15.06595,19.90082,13.57483,0.00751,21.52234,16.2518,15.80756,12.54726,"Mgal",NA,183.4493,"Mgal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/FL/SiteSpecific_IndWaterUse_FL_2020_ldm.xlsx$FL_SiteSpecificWithdrawals_Mont, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"FL",NA,"GW","IN",NA,"BREITBURN OPERATING LIMITED PARTNERSHIP QUANTUM RESOURCES MANAGEMENT",NA,NA,"2E-113-7160-4",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Santa Rosa","FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gal per day",NA,410400,"gal per day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/FL/SiteSpecific_IndWaterUse_FL_2020_ldm.xlsx$FL_SiteSpecificWithdrawals_Annu, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"FL",NA,NA,"IN",NA,"CAPRON TRAIL SAND MINE",NA,NA,"56-03677-W",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"St Lucie","FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,113,107.49,82.04,96.15,56.94,65.22,55.08,49.74,34.62,47.28,40.53,88.02,"Mgal",NA,836.11,"Mgal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/FL/SiteSpecific_IndWaterUse_FL_2020_ldm.xlsx$FL_SiteSpecificWithdrawals_Mont, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"FL",NA,NA,"IN",NA,"CARD SOUND QUARRY",NA,NA,"13-00042-W",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Miami-Dade","FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,0,0,0,0,0,0,0,0,0,0,0,0,"Mgal",NA,0,"Mgal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/FL/SiteSpecific_IndWaterUse_FL_2020_ldm.xlsx$FL_SiteSpecificWithdrawals_Mont, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"FL",NA,"GW","IN",NA,"CERTAINTEED GYPSUM PALATKA LIMITED LIABILITY COMPANY","CERTAINTEED GYPSUM PALATKA LIMITED LIABILITY COMPANY","CERTAINTEED GYPSUM PALATKA LIMITED LIABILITY COMPANY","60663",NA,NA,NA,NA,"22493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"886 N Highway 17","Palatka","Putnam","FL",NA,"886 N Highway 17","Palatka","PUTNAM","FL",NA,NA,NA,NA,NA,2020,0.34129032,0.34129034,0.4083871,0.383,0.37112903,0.42433333,NA,NA,NA,NA,NA,NA,"Mgal per day",NA,2.26943012,"Mgal per day",NA,NA,NA,"E_110070890204","NA","CERTAINTEED GYPSUM PALATKA, LLC","886 N HIGHWAY 17","886 N HIGHWAY 17","OK","PALATKA","FL","PUTNAM","32177","GOOD","NA","29.744193","-81.642583","327420","GYPSUM PRODUCT MANUFACTURING.","NA","NA","NA","NA","NA","NA","NA","32177 _","PALATKA_886 N HIGHWAY 17","FRS","FRS","N","NA","NA","NA","NA","NA","NA","3","/FL/SiteSpecific_IndWaterUse_FL_2020_ldm.xlsx$FL_SiteSpecificWithdrawals_Mont, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
