"State","ValueType","SourceType","Category","Saline","FacilityName","FacilityName1","FacilityName2","FacilityNumber","FacilityNumber1","FacilityNumber2","SourceName","SourceName1","SourceNumber","SourceNumber1","NAICS","SIC","Description","HUC8","HUC10","HUC12","AquiferName1","AquiferName2","BasinName1","BasinName2","Address1","City1","County1","State1","Zip1","Address2","City2","Zip2","Lat","Lon","Datum","Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Units_monthly","Method_monthly","Annual_reported","Units_annual_reported","Method_annual_reported","DataProtected","FIPS5code","SITESELECTION_FACILITYID","SITESELECTION_NPDES_ID","SITESELECTION_NAME","SITESELECTION_ADDRESS","SITESELECTION_ADDRESS_Fix","SITESELECTION_ADRSFLAG","SITESELECTION_CITY","SITESELECTION_STATE","SITESELECTION_COUNTY","SITESELECTION_ZIP","SITESELECTION_FLAGZIP","SITESELECTION_PHONE","SITESELECTION_LATITUDE","SITESELECTION_LONGITUDE","SITESELECTION_NAICS","SITESELECTION_NAICSDESCR","SITESELECTION_SIC","SITESELECTION_SICDESCR","SITESELECTION_FIPS","SITESELECTION_EMP","SITESELECTION_TotPerson","SITESELECTION_Area","SITESELECTION_AnnSaleVol","SITESELECTION_JobsReported","SITESELECTION_ZIP_PHONE","SITESELECTION_CITY_ADDRESS","SITESELECTION_LL_Src","SITESELECTION_DATASET_MATCHES_ALL2","SITESELECTION_NEW_REC","DataSource"
"MO","NA","GW",NA,"NA","BIOKYOWA INCORPORATED","NA","BIOKYOWA INCORPORATED","NA","NA",NA,"NA",NA,"NA",NA,"NA","","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","Cape Girardeau","NA","MO",NA,"NA","Cape Girardeau",NA,"37.233800000000002","-89.601399999999998","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,NA,"P_70718","MO0101729","BIOKYOWA, INC.","5469 NASH ROAD","5469 NASH ROAD","OK","CAPE GIRARDEAU","MO","CAPE GIRARDEAU","63701","GOOD","(573) 335-4849","37.240184","-89.6000829","325412","PHARMACEUTICAL PREPARATION MANUFACTURING","2834","NA","29031","100","20","0","11154000","NA","63701 _ (573) 335-4849","CAPE GIRARDEAU_5469 NASH ROAD","PinPt","Pin, Bus, DB, FRS and/or NPDES","N","Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v6.csv"
"MO","NA","SW",NA,"NA","BP PIPELINES INCORPORATED","NA",NA,"NA","NA",NA,"NA",NA,"NA",NA,"NA","","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","Freeman","NA",NA,NA,"NA",NA,NA,"NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"MO","NA","SW",NA,"NA","BUZZI UNICEM USA","NA",NA,"NA","NA",NA,"NA",NA,"NA",NA,"NA","","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","Cape Girardeau","NA",NA,NA,"NA",NA,NA,"37.273429999999998","-89.536259999999999","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"MO","NA","GW",NA,"NA","CALIFORNIA WTP","NA",NA,"NA","NA",NA,"NA",NA,"NA",NA,"NA","","NA","NA","NA","NA",NA,NA,"NA",NA,"500 S Oak St","California","NA",NA,NA,"NA",NA,NA,"38.627299999999998","-92.573099999999997","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"MO","NA","GW",NA,"NA","CAPITAL SAND COMPANY INCORPORATED","NA","CAPITAL SAND COMPANY INCORPORATED","NA","NA",NA,"NA",NA,"NA",NA,"NA","","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","Jefferson City","NA","MO",NA,"NA","Jefferson City",NA,"38.557000000000002","-92.132999999999996","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,NA,"P_42932","NA","CAPITAL SAND CO., INC.","700 MOKANE ROAD","700 MOKANE ROAD","OK","JEFFERSON CITY","MO","CALLAWAY","65101","GOOD","(573) 634-3020","38.5896098","-92.1691491","327991","CUT STONE AND STONE PRODUCT MANUFACTURING","3295","NA","29027","70","NA","NA","NA","NA","65101 _ (573) 634-3020","JEFFERSON CITY_700 MOKANE ROAD","PinPt","Pin, Bus","N","Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v6.csv"
"MO","NA","GW",NA,"NA","CARTHAGE WTP","NA",NA,"NA","NA",NA,"NA",NA,"NA",NA,"NA","","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","Carthage","NA",NA,NA,"NA",NA,NA,"37.172110000000004","-94.277500000000003","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"MO","NA","GW",NA,"NA","CF INDUSTRIES SALES LIMITED LIABILITY COMPANY","NA",NA,"NA","NA",NA,"NA",NA,"NA",NA,"NA","","NA","NA","NA","NA",NA,NA,"NA",NA,"4 Parkway N Suite 400","Deerfield","NA",NA,NA,"NA",NA,NA,"39.845416999999998","-91.442110999999997","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"MO","NA","GW",NA,"NA","CHAMPION REDI MIX","NA","CHAMPION READY MIX","NA","NA",NA,"NA",NA,"NA",NA,"NA","","NA","NA","NA","NA",NA,NA,"NA",NA,"140 Manda Court","Troy","NA","MO",NA,"NA","Troy",NA,"38.935270000000003","-90.749110000000002","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,NA,"E_110042461957","NA","CHAMPION READY MIX","140 MANDA CT","140 MANDA COURT","UPDATED","TROY","MO","LINCOLN","63379","GOOD","NA","NA","NA","327320","READY-MIX CONCRETE MANUFACTURING.","NA","NA","NA","NA","NA","NA","NA","NA","NA","TROY_140 MANDA COURT","NA","FRS","Y","Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v6.csv"
"MO","NA","GW",NA,"NA","CHAMPION REDI MIX","NA","TC PRECAST INCORPORATED","NA","NA",NA,"NA",NA,"NA",NA,"NA","","NA","NA","NA","NA",NA,NA,"NA",NA,"140 Manda Court","Troy","NA","MO",NA,"NA","Troy",NA,"38.935270000000003","-90.749110000000002","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,NA,"E_110070286282","NA","TC PRECAST INC.","140 MANDA COURT","140 MANDA COURT","OK","TROY","MO","NA","63379","GOOD","NA","NA","NA","327390","OTHER CONCRETE PRODUCT MANUFACTURING.","NA","NA","NA","NA","NA","NA","NA","NA","NA","TROY_140 MANDA COURT","NA","FRS","Y","Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v6.csv"
"MO","NA","GW",NA,"NA","COCA COLA NORTH AMERICA TRUESDALE","NA","THE COCA COLA COMPANY OF NORTH AMERICA","NA","NA",NA,"NA",NA,"NA",NA,"315999 (bottled and canned soft drinks)","2011 (meat packing plants, permit me is TRUESDALE PACKAGING CO); 2024 (ice cream and frozen desserts, permit me TRUESDALE PACKAGING LLC); (2086 bottled and canned soft drinks, permit me is Coca-Cola Company)","NA","NA","NA","NA",NA,NA,"NA",NA,"1410 E Veterans Memorial Parkway","Truesdale","NA","MO",NA,"NA","Warrenton",NA,"38.817500000000003","-91.122910000000005","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,NA,"B_276703","MOR130099","The Coca Cola Company Of North America","1410 E VETERANS MEMORIAL PKWY","1410 E VETERANS MEMORIAL PARKWAY","UPDATED","WARRENTON","MO","WARREN","63380","GOOD","(636) 456-6800","38.815954","-91.122777","3399","Other Miscellaneous Manufacturing","NA","NA","29219","NA","NA","NA","NA","NA","63380 _ (636) 456-6800","WARRENTON_1410 E VETERANS MEMORIAL PARKWAY","BusPt","Bus, FRS, NPDES","N","Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v6.csv"
"MO","NA","GW",NA,"NA","COLLEGE OF THE OZARKS","NA",NA,"NA","NA",NA,"NA",NA,"NA",NA,"NA","","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","Point Lookout","NA",NA,NA,"NA",NA,NA,"36.615929999999999","-93.240830000000003","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"MO","NA","GW",NA,"NA","CONCO QUARRIES","NA",NA,"NA","NA",NA,"NA",NA,"NA",NA,"NA","","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","Springfield","NA",NA,NA,"NA",NA,NA,"37.144359999999999","-93.240369999999999","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"MO","NA","SW",NA,"NA","CONTINENTAL CEMENT COMPANY LIMITED LIABILITY COMPANY","NA","CONTINENTAL CEMENT COMPANY LIMITED LIABILITY COMPANY","NA","NA",NA,"NA",NA,"NA",NA,"NA","3241, 327310","NA","NA","NA","NA",NA,NA,"NA",NA,"10107 Highway 79","Hannibal","NA","MO",NA,"NA","Hannibal",NA,"39.682220000000001","-91.312650000000005","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,NA,"P_71373","MO0111686","CONTINENTAL CEMENT CO., LLC","10107 MO 79","10107 MO 79","OK","HANNIBAL","MO","RALLS","63401","GOOD","(573) 221-1740","39.6831719","-91.3138163","327310","CEMENT MANUFACTURING","3241","NA","29173","235","NA","NA","NA","NA","63401 _ (573) 221-1740","HANNIBAL_10107 MO 79","PinPt","Pin, Bus, FRS, NPDES","N","Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v6.csv"
"MO","NA","GW",NA,"NA","COVIA HOLDINGS CORPORATION PEVELY PLNT","NA",NA,"NA","NA",NA,"NA",NA,"NA",NA,"NA","1446","NA","NA","NA","NA",NA,NA,"NA",NA,"2968 Highway Z","Pevely","NA",NA,NA,"NA",NA,NA,"38.264099999999999","-90.462800000000001","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"MO","NA","GW",NA,"NA","DAIRY FARMERS OF AMERICA INCORPORATED","NA","DAIRY FARMERS OF AMERICA INCORPORATED","NA","NA",NA,"NA",NA,"NA",NA,"NA","","NA","NA","NA","NA",NA,NA,"NA",NA,"958 Shelton St","Cabool","NA","MO",NA,"NA","Cabool",NA,"37.120449999999998","-92.107849999999999","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,NA,"P_43667","MOR130154","DAIRY FARMERS OF AMERICA, INC.","950 METRECAL STREET","950 METRECAL ST","UPDATED","CABOOL","MO","TEXAS","65689","GOOD","(417) 962-4243","37.1207372","-92.1032109","311999","ALL OTHER MISCELLANEOUS FOOD MANUFACTURING","2087","NA","29215","200","NA","NA","NA","NA","65689 _ (417) 962-4243","CABOOL_950 METRECAL ST","PinPt","Pin, Bus, FRS, NPDES","N","Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v6.csv"
"MO","NA","GW",NA,"NA","DAIRY FARMERS OF AMERICA INCORPORATED SPRINGFIELD MO FACILITY","NA","DAIRY FARMERS OF AMERICA INCORPORATED","NA","NA",NA,"NA",NA,"NA",NA,"NA","2024","NA","NA","NA","NA",NA,NA,"NA",NA,"800 W Tampa St","Springfield","NA","MO",NA,"NA","Springfield",NA,"37.218670000000003","-93.308210000000003","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,NA,"P_43666","MOR130117","DAIRY FARMERS OF AMERICA, INC.","800 WEST TAMPA STREET","800 W TAMPA ST","UPDATED","SPRINGFIELD","MO","GREENE","65802","GOOD","(417) 829-3500","37.2133917","-93.3002666","311511","FLUID MILK MANUFACTURING","2023","NA","29077","150","NA","NA","NA","NA","65802 _ (417) 829-3500","SPRINGFIELD_800 W TAMPA ST","PinPt","Pin, Bus, FRS, NPDES","N","Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v6.csv"
"MO","NA","GW",NA,"NA","DELTA CONCRETE INCORPORATED","NA","DELTA CONCRETE INCORPORATED","NA","NA",NA,"NA",NA,"NA",NA,"NA","","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","Cape Girardeau","NA","MO",NA,"NA","Cape Girardeau",NA,"36.512247000000002","-89.591519000000005","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,NA,"P_70649 _OR_ D_2200967","NA","DELTA CONCRETE, INC. _OR_ Delta Concrete, Inc.","1200 MARQUETTE DRIVE _OR_ 114 S SILVER SPRINGS RD","1200 MARQUETTE DR _OR_ 114 S SILVER SPRINGS ROAD","UPDATED","CAPE GIRARDEAU","MO","CAPE GIRARDEAU","63703","GOOD","(573) 334-3133 _OR_ (573) 334-5261","37.2667746 _OR_ 37.30675","-89.5565978 _OR_ -89.567687","327320","READY-MIX CONCRETE MANUFACTURING _OR_ Ready-Mix Concrete Manufacturing","3273 _OR_ NA","NA","29031 _OR_ NA","30 _OR_ NA","NA _OR_ 2","NA _OR_ 300","NA _OR_ 3974670","NA","63703 _ (573) 334-3133 _OR_ 63703 _ (573) 334-5261","CAPE GIRARDEAU_1200 MARQUETTE DR _OR_ CAPE GIRARDEAU_114 S SILVER SPRINGS ROAD","PinPt _OR_ DBpt","Pin, Bus, FRS and/or NPDES _OR_ DB","N","Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v6.csv"
