"State","ValueType","SourceType","Category","Saline","FacilityName","FacilityName1","FacilityName2","FacilityNumber","FacilityNumber1","FacilityNumber2","SourceName","SourceName1","SourceNumber","SourceNumber1","NAICS","SIC","Description","HUC8","HUC10","HUC12","AquiferName1","AquiferName2","BasinName1","BasinName2","Address1","City1","County1","State1","Zip1","Address2","City2","Zip2","Lat","Lon","Datum","Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Units_monthly","Method_monthly","Annual_reported","Units_annual_reported","Method_annual_reported","DataProtected"
"DE",NA,"SW",NA,NA,"invista sarl","NA",NA,NA,NA,NA,NA,NA,NA,NA,"325199","2869",NA,NA,NA,NA,NA,NA,NA,NA,"25876 Dupont Road","NA",NA,"DE",NA,NA,NA,NA,"38.629083000000001","-75.622923",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DE",NA,"GW",NA,NA,"j g townsend incorporated","NA",NA,NA,NA,NA,NA,NA,NA,NA,"311411","2037",NA,NA,NA,NA,NA,NA,NA,NA,"316 North Race Street","NA",NA,"DE",NA,NA,NA,NA,"38.693610999999997","-75.387500000000003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DE",NA,"GW",NA,NA,"james thompson and company incorporated","NA",NA,NA,NA,NA,NA,NA,NA,NA,"325613","2843",NA,NA,NA,NA,NA,NA,NA,NA,"301 South Church Street","NA",NA,"DE",NA,NA,NA,NA,"38.803489999999996","-75.594185999999993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DE",NA,"GW",NA,NA,"jg townsend incorporated","NA",NA,NA,NA,NA,NA,NA,NA,NA,"311411","2037",NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"DE",NA,NA,NA,NA,"38.693888999999999","-75.387777999999997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DE",NA,"GW",NA,NA,"jg townsend jr and company","NA",NA,NA,NA,NA,NA,NA,NA,NA,"311411","2037",NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"DE",NA,NA,NA,NA,"38.693888999999999","-75.387777999999997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DE",NA,"GW",NA,NA,"kraft heinz company","NA",NA,NA,NA,NA,NA,NA,NA,NA,"311999","2099",NA,NA,NA,NA,NA,NA,NA,NA,"1250 West North Street","NA",NA,"DE",NA,NA,NA,NA,"39.151069999999997","-75.551119999999997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DE",NA,"GW",NA,NA,"motiva enterprises limited liability corporation","NA",NA,NA,NA,NA,NA,NA,NA,NA,"324110","2911",NA,NA,NA,NA,NA,NA,NA,NA,"Po Box 74","NA",NA,"DE",NA,NA,NA,NA,"39.587221999999997","-75.617500000000007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DE",NA,"GW",NA,NA,"mountaire farms of delaware millsboro","NA",NA,NA,NA,NA,NA,NA,NA,NA,"NA","2015",NA,NA,NA,NA,NA,NA,NA,NA,"Po Box 1320","NA",NA,"DE",NA,NA,NA,NA,"38.599722","-75.261667000000003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DE",NA,"GW",NA,NA,"mountaire farms of delaware selbyville","NA",NA,NA,NA,NA,NA,NA,NA,NA,"NA","2015",NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"DE",NA,NA,NA,NA,"38.599722","-75.261667000000003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DE",NA,"GW",NA,NA,"mountaire farms of delmarva selbyville","NA",NA,NA,NA,NA,NA,NA,NA,NA,"NA","2015",NA,NA,NA,NA,NA,NA,NA,NA,"Po Box 710","NA",NA,"DE",NA,NA,NA,NA,"38.460849000000003","-75.228145999999995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DE",NA,"SW",NA,NA,"nvf company","NA",NA,NA,NA,NA,NA,NA,NA,NA,"NA","3081",NA,NA,NA,NA,NA,NA,NA,NA,"1167 Yorklyn Road","NA",NA,"DE",NA,NA,NA,NA,"39.813183000000002","-75.681133000000003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DE",NA,"GW",NA,NA,"perdue farms incorporated georgetown","NA",NA,NA,NA,NA,NA,NA,NA,NA,"NA","2015",NA,NA,NA,NA,NA,NA,NA,NA,"20621 Savannah Road","NA",NA,"DE",NA,NA,NA,NA,"38.698968000000001","-75.380736999999996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DE",NA,"GW",NA,NA,"perdue farms incorporated milford","NA",NA,NA,NA,NA,NA,NA,NA,NA,"NA","2015",NA,NA,NA,NA,NA,NA,NA,NA,"225 North Rehoboth Boulevard","NA",NA,"DE",NA,NA,NA,NA,"38.923054999999998","-75.391666000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DE",NA,"GW",NA,NA,"pictsweet","NA",NA,NA,NA,NA,NA,NA,NA,NA,"NA","",NA,NA,NA,NA,NA,NA,NA,NA,"Po Box 398","NA",NA,"DE",NA,NA,NA,NA,"38.738123999999999","-75.607956999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DE",NA,"GW",NA,NA,"ppg industries incorporated","NA",NA,NA,NA,NA,NA,NA,NA,NA,"NA","2851",NA,NA,NA,NA,NA,NA,NA,NA,"1886 Lynnbury Woods Road","NA",NA,"DE",NA,NA,NA,NA,"39.221592000000001","-75.588932",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DE",NA,"SW",NA,NA,"premcor refining group incorporated","NA",NA,NA,NA,NA,NA,NA,NA,NA,"NA","",NA,NA,NA,NA,NA,NA,NA,NA,"4550 Wrangle Hill Road","NA",NA,"DE",NA,NA,NA,NA,"39.579444000000002","-75.588333000000006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DE",NA,"GW",NA,NA,"proximity malt","NA",NA,NA,NA,NA,NA,NA,NA,NA,"NA","",NA,NA,NA,NA,NA,NA,NA,NA,"644 S 5th Street","NA",NA,"DE",NA,NA,NA,NA,"38.521602000000001","-75.571273000000005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DE",NA,"GW",NA,NA,"siemens healthcare diagnostics incorporated","NA",NA,NA,NA,NA,NA,NA,NA,NA,"NA","",NA,NA,NA,NA,NA,NA,NA,NA,"Po Box 6101","NA",NA,"DE",NA,NA,NA,NA,"39.617595000000001","-75.742808999999994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DE",NA,"SW",NA,NA,"sunoco incorporated r and m","NA",NA,NA,NA,NA,NA,NA,NA,NA,"NA","1321",NA,NA,NA,NA,NA,NA,NA,NA,"525 Fritztown Road","NA",NA,"DE",NA,NA,NA,NA,"39.804861000000002","-75.423193999999995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DE",NA,"SW",NA,NA,"sunoco partners marketing and terminals l p","NA",NA,NA,NA,NA,NA,NA,NA,NA,"NA","1321",NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"DE",NA,NA,NA,NA,"39.804861000000002","-75.423193999999995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
