"State","ValueType","SourceType","Category","Saline","FacilityName","FacilityName1","FacilityName2","FacilityNumber","FacilityNumber1","FacilityNumber2","SourceName","SourceName1","SourceNumber","SourceNumber1","NAICS","SIC","Description","HUC8","HUC10","HUC12","AquiferName1","AquiferName2","BasinName1","BasinName2","Address1","City1","County1","State1","Zip1","Address2","City2","State2","Zip2","Lat","Lon","Datum","Projection","Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Units_monthly","Method_monthly","Annual_reported","Units_annual_reported","Method_annual_reported","DataProtected","FIPS5code","SITESELECTION_FACILITYID","SITESELECTION_NPDES_ID","SITESELECTION_NAME","SITESELECTION_ADDRESS","SITESELECTION_ADDRESS_Fix","SITESELECTION_ADRSFLAG","SITESELECTION_CITY","SITESELECTION_STATE","SITESELECTION_COUNTY","SITESELECTION_ZIP","SITESELECTION_FLAGZIP","SITESELECTION_PHONE","SITESELECTION_LATITUDE","SITESELECTION_LONGITUDE","SITESELECTION_NAICS","SITESELECTION_NAICSDESCR","SITESELECTION_SIC","SITESELECTION_SICDESCR","SITESELECTION_FIPS","SITESELECTION_EMP","SITESELECTION_TotPerson","SITESELECTION_Area","SITESELECTION_AnnSaleVol","SITESELECTION_JobsReported","SITESELECTION_ZIP_PHONE","SITESELECTION_CITY_ADDRESS","SITESELECTION_LL_Src","SITESELECTION_DATASET_MATCHES_ALL2","SITESELECTION_NEW_REC","DataSource"
"HI","WD","GW",NA,NA,"HONOLULU BOARD OF WATER SUPPLY BWS",NA,NA,NA,NA,NA,"COOLING 1",NA,"3-1752-001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,118818525,99712800,76278645,2403484,70999815,546225,37519515,1628190,46032347,0,367290,155910,"gal","Metered",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/HI/HI_IN_WU.xlsx$HI_IN_WU"
"HI","WD","GW",NA,NA,"HONOLULU BOARD OF WATER SUPPLY BWS",NA,NA,NA,NA,NA,"COOLING 1",NA,"3-1752-001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,0,1707705,1547445,17021475,47438625,0,2135366,515250,2523600,1598550,5482770,49740,"gal","Metered",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/HI/HI_IN_WU.xlsx$HI_IN_WU"
"HI","WD","GW",NA,NA,"HONOLULU BOARD OF WATER SUPPLY BWS",NA,NA,NA,NA,NA,"COOLING 1",NA,"3-1752-001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,15687795,7895760,15004584,9237000,890100,87180,639818,837060,4111545,0,211410,626895,"gal","Metered",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/HI/HI_IN_WU.xlsx$HI_IN_WU"
"HI","WD","GW",NA,NA,"HONOLULU BOARD OF WATER SUPPLY BWS",NA,NA,NA,NA,NA,"COOLING 1",NA,"3-1752-001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,6775410,368220,7513380,314025,45939540,1347210,210150,472290,576030,157380,1680405,183765,"gal","Metered",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/HI/HI_IN_WU.xlsx$HI_IN_WU"
"HI","WD","GW",NA,NA,"HONOLULU BOARD OF WATER SUPPLY BWS",NA,NA,NA,NA,NA,"COOLING 1",NA,"3-1752-001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,1759800,25521435,43422990,1520220,753885,720900,651840,744150,295260,0,51150,0,"gal","Metered",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/HI/HI_IN_WU.xlsx$HI_IN_WU"
"HI","WD","GW",NA,NA,"HONOLULU BOARD OF WATER SUPPLY BWS",NA,NA,NA,NA,NA,"COOLING 1",NA,"3-1752-001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,633003,55950,0,6421320,2255670,786915,627840,106140,2618804,157020,366990,313920,"gal","Metered",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/HI/HI_IN_WU.xlsx$HI_IN_WU"
"HI","WD","GW",NA,NA,"HONOLULU BOARD OF WATER SUPPLY BWS",NA,NA,NA,NA,NA,"COOLING 1",NA,"3-1752-001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,420870,417015,100920,14028120,27833205,1479090,21334403,150540,26714760,44829180,591720,298860,"gal","Metered",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/HI/HI_IN_WU.xlsx$HI_IN_WU"
"HI","WD","GW",NA,NA,"HONOLULU BOARD OF WATER SUPPLY BWS",NA,NA,NA,NA,NA,"COOLING 1",NA,"3-1752-001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,102660,36565845,1540275,6800929.6875,1575135,707160,47025750,102761190,75857970,31343085,13678290,725940,"gal","Metered",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/HI/HI_IN_WU.xlsx$HI_IN_WU"
"HI","WD","GW",NA,NA,"HONOLULU BOARD OF WATER SUPPLY BWS",NA,NA,NA,NA,NA,"COOLING 1",NA,"3-1752-001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,9495090,153900,5194380,4993725,1253880,1551502,8435100,23764537.5,10561460.5,386490,14973101,308850,"gal","Metered",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/HI/HI_IN_WU.xlsx$HI_IN_WU"
"HI","WD","GW",NA,NA,"HONOLULU BOARD OF WATER SUPPLY BWS",NA,NA,NA,NA,NA,"COOLING 1",NA,"3-1752-001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,2133915,736680,5687190,4115670,841620,1376670,9287370,9533220,11160060,14002361.25,5476680,365610,"gal","Metered",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/HI/HI_IN_WU.xlsx$HI_IN_WU"
"HI","WD","GW",NA,NA,"HONOLULU BOARD OF WATER SUPPLY BWS",NA,NA,NA,NA,NA,"COOLING 1",NA,"3-1752-001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,156420,732990,3515220,6472260,209520,10570935,197250,262290,11082534,261870,262560,262230,"gal","Metered",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/HI/HI_IN_WU.xlsx$HI_IN_WU"
"HI","WD","GW",NA,NA,"HONOLULU BOARD OF WATER SUPPLY BWS",NA,NA,NA,NA,NA,"COOLING 1",NA,"3-1752-001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,696360,344708,403137,52622952,531454,8427370,150770,10650630,177520,11650560,211790,1175840,"gal","Metered",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/HI/HI_IN_WU.xlsx$HI_IN_WU"
"HI","WD","GW",NA,NA,"HONOLULU BOARD OF WATER SUPPLY BWS",NA,NA,NA,NA,NA,"COOLING 2",NA,"3-1752-002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,NA,NA,NA,NA,NA,NA,NA,140920,78686722,2090325,147024480,118954485,"gal","Metered",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/HI/HI_IN_WU.xlsx$HI_IN_WU"
"HI","WD","GW",NA,NA,"HONOLULU BOARD OF WATER SUPPLY BWS",NA,NA,NA,NA,NA,"COOLING 2",NA,"3-1752-002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,0,1619760,0,87945810,124092852,145536855,153365145,80916180,54696630,147221644,1585680,142084050,"gal","Metered",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/HI/HI_IN_WU.xlsx$HI_IN_WU"
"HI","WD","GW",NA,NA,"HONOLULU BOARD OF WATER SUPPLY BWS",NA,NA,NA,NA,NA,"COOLING 2",NA,"3-1752-002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,75054000,118086720,1927860,116400420,1567170,141831998,1568820,145111335,69622963,144071075,101031720,140088150,"gal","Metered",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/HI/HI_IN_WU.xlsx$HI_IN_WU"
"HI","WD","GW",NA,NA,"HONOLULU BOARD OF WATER SUPPLY BWS",NA,NA,NA,NA,NA,"COOLING 2",NA,"3-1752-002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,816525,31554474,67032195,127593724,74039130,138000780,107017110,149367225,99206616,152770575,141863715,147960285,"gal","Metered",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/HI/HI_IN_WU.xlsx$HI_IN_WU"
"HI","WD","GW",NA,NA,"HONOLULU BOARD OF WATER SUPPLY BWS",NA,NA,NA,NA,NA,"COOLING 2",NA,"3-1752-002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,122190151,94219646,105717945,117791505,100145620,147932580,138762810,141534045,148526700,155919990,145494045,151451160,"gal","Metered",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/HI/HI_IN_WU.xlsx$HI_IN_WU"
"HI","WD","GW",NA,NA,"HONOLULU BOARD OF WATER SUPPLY BWS",NA,NA,NA,NA,NA,"COOLING 2",NA,"3-1752-002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,115140000,81068456,77615865,84593805,141835590,150923355,124735154,136798920,145028275,153662130,143545965,142809140,"gal","Metered",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/HI/HI_IN_WU.xlsx$HI_IN_WU"
"HI","WD","GW",NA,NA,"HONOLULU BOARD OF WATER SUPPLY BWS",NA,NA,NA,NA,NA,"COOLING 2",NA,"3-1752-002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,110559263,129578775,127239432,144533130,108173250,147971063,155062755,147656235,140566950,147738315,132695085,122239395,"gal","Metered",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/HI/HI_IN_WU.xlsx$HI_IN_WU"
"HI","WD","GW",NA,NA,"HONOLULU BOARD OF WATER SUPPLY BWS",NA,NA,NA,NA,NA,"COOLING 2",NA,"3-1752-002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,126732495,94236855,75939015,125740215,142460235,140280632,141878550,137511390,131987483,45342330,101520,235890,"gal","Metered",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/HI/HI_IN_WU.xlsx$HI_IN_WU"
"HI","WD","GW",NA,NA,"HONOLULU BOARD OF WATER SUPPLY BWS",NA,NA,NA,NA,NA,"COOLING 2",NA,"3-1752-002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,130770,105120,52050,3511185,1484670,4857630,352680,679050,405600,103410,157620,104340,"gal","Metered",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/HI/HI_IN_WU.xlsx$HI_IN_WU"
"HI","WD","GW",NA,NA,"HONOLULU BOARD OF WATER SUPPLY BWS",NA,NA,NA,NA,NA,"COOLING 2",NA,"3-1752-002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,105270,77895,0,103380,0,0,0,101820,105090,208410,0,152940,"gal","Metered",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/HI/HI_IN_WU.xlsx$HI_IN_WU"
"HI","WD","GW",NA,NA,"HONOLULU BOARD OF WATER SUPPLY BWS",NA,NA,NA,NA,NA,"COOLING 2",NA,"3-1752-002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,100860,337305,50880,0,103710,366480,51600,51060,50790,101700,0,51750,"gal","Metered",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/HI/HI_IN_WU.xlsx$HI_IN_WU"
"HI","WD","GW",NA,NA,"HONOLULU BOARD OF WATER SUPPLY BWS",NA,NA,NA,NA,NA,"COOLING 2",NA,"3-1752-002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,51780,51270,50340,22046,0,50910,0,157500,82890,3868710,420120,50910,"gal","Metered",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/HI/HI_IN_WU.xlsx$HI_IN_WU"
"HI","WD","GW",NA,NA,"HONOLULU BOARD OF WATER SUPPLY BWS",NA,NA,NA,NA,NA,"COOLING 2",NA,"3-1752-002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,0,0,0,263040,1773,52620,0,0,209970,42870,0,0,"gal","Metered",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/HI/HI_IN_WU.xlsx$HI_IN_WU"
"HI","WD","GW",NA,NA,"HONOLULU BOARD OF WATER SUPPLY BWS",NA,NA,NA,NA,NA,"COOLING 2",NA,"3-1752-002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,0,0,0,52590,0,0,0,613710,1674555,770610,105510,883050,"gal","Metered",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/HI/HI_IN_WU.xlsx$HI_IN_WU"
"HI","WD","GW",NA,NA,"HONOLULU BOARD OF WATER SUPPLY BWS",NA,NA,NA,NA,NA,"COOLING 2",NA,"3-1752-002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,523515,53197,4222636,23966,461881,2826390,115610,4846554,6936150,122720,3207440,470690,"gal","Metered",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/HI/HI_IN_WU.xlsx$HI_IN_WU"
"HI","NA","NA",NA,"NA","HONOLULU RAIL TRANSIT PROJECT KAMEHAMEHA HIGHWAY GUIDEWAY","NA",NA,"NA","NA",NA,"NA",NA,"NA",NA,"NA","","NA","NA","NA","NA",NA,NA,"NA",NA,"94-235 Leoku St","Waipahu","NA",NA,NA,"NA",NA,NA,NA,"21.380375000000001","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"HI","WD","GW",NA,NA,"HU HONUA BIOENERGY LIMITED LIABILITY COMPANY","HU HONUA BIOENERGY LIMITED LIABILITY COMPANY","HU HONUA BIOENERGY LIMITED LIABILITY COMPANY",NA,NA,NA,"COOLING 1",NA,"8-5005-003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 Sugar Mill Road","Pepeekeo","Hawaii","HI",NA,"1 Sugar Mill Road","Pepeekeo",NA,NA,NA,NA,NA,NA,2015,0,0,0,0,0,0,0,0,0,0,0,0,"gal","Metered",NA,NA,NA,NA,NA,"D_4993221","NA","Hu Honua Bioenergy, LLC","1 SUGAR MILL RD","1 SUGAR MILL ROAD","UPDATED","PEPEEKEO","HI","HAWAII","96783","GOOD","(808) 964-1101","19.8437","-155.094","327110","Pottery, Ceramics, and Plumbing Fixture Manufacturing","NA","NA","NA","NA","1","0","130000","NA","96783 _ (808) 964-1101","PEPEEKEO_1 SUGAR MILL ROAD","DBpt","DB","N","/HI/HI_IN_WU.xlsx$HI_IN_WU, USEPA_HIFLD_EIA_PPP_facility_v6.csv"
"HI","WD","GW",NA,NA,"HU HONUA BIOENERGY LIMITED LIABILITY COMPANY","HU HONUA BIOENERGY LIMITED LIABILITY COMPANY","HU HONUA BIOENERGY LIMITED LIABILITY COMPANY",NA,NA,NA,"COOLING 1",NA,"8-5005-003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 Sugar Mill Road","Pepeekeo","Hawaii","HI",NA,"1 Sugar Mill Road","Pepeekeo",NA,NA,NA,NA,NA,NA,2016,0,0,0,0,0,0,0,0,0,0,0,0,"gal","Metered",NA,NA,NA,NA,NA,"D_4993221","NA","Hu Honua Bioenergy, LLC","1 SUGAR MILL RD","1 SUGAR MILL ROAD","UPDATED","PEPEEKEO","HI","HAWAII","96783","GOOD","(808) 964-1101","19.8437","-155.094","327110","Pottery, Ceramics, and Plumbing Fixture Manufacturing","NA","NA","NA","NA","1","0","130000","NA","96783 _ (808) 964-1101","PEPEEKEO_1 SUGAR MILL ROAD","DBpt","DB","N","/HI/HI_IN_WU.xlsx$HI_IN_WU, USEPA_HIFLD_EIA_PPP_facility_v6.csv"
"HI","WD","GW",NA,NA,"HU HONUA BIOENERGY LIMITED LIABILITY COMPANY","HU HONUA BIOENERGY LIMITED LIABILITY COMPANY","HU HONUA BIOENERGY LIMITED LIABILITY COMPANY",NA,NA,NA,"COOLING 1",NA,"8-5005-003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 Sugar Mill Road","Pepeekeo","Hawaii","HI",NA,"1 Sugar Mill Road","Pepeekeo",NA,NA,NA,NA,NA,NA,2017,0,0,0,0,0,0,0,0,0,0,0,0,"gal","Metered",NA,NA,NA,NA,NA,"D_4993221","NA","Hu Honua Bioenergy, LLC","1 SUGAR MILL RD","1 SUGAR MILL ROAD","UPDATED","PEPEEKEO","HI","HAWAII","96783","GOOD","(808) 964-1101","19.8437","-155.094","327110","Pottery, Ceramics, and Plumbing Fixture Manufacturing","NA","NA","NA","NA","1","0","130000","NA","96783 _ (808) 964-1101","PEPEEKEO_1 SUGAR MILL ROAD","DBpt","DB","N","/HI/HI_IN_WU.xlsx$HI_IN_WU, USEPA_HIFLD_EIA_PPP_facility_v6.csv"
"HI","WD","GW",NA,NA,"HU HONUA BIOENERGY LIMITED LIABILITY COMPANY","HU HONUA BIOENERGY LIMITED LIABILITY COMPANY","HU HONUA BIOENERGY LIMITED LIABILITY COMPANY",NA,NA,NA,"COOLING 1",NA,"8-5005-003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 Sugar Mill Road","Pepeekeo","Hawaii","HI",NA,"1 Sugar Mill Road","Pepeekeo",NA,NA,NA,NA,NA,NA,2018,0,0,0,0,0,0,0,0,0,0,0,0,"gal","Metered",NA,NA,NA,NA,NA,"D_4993221","NA","Hu Honua Bioenergy, LLC","1 SUGAR MILL RD","1 SUGAR MILL ROAD","UPDATED","PEPEEKEO","HI","HAWAII","96783","GOOD","(808) 964-1101","19.8437","-155.094","327110","Pottery, Ceramics, and Plumbing Fixture Manufacturing","NA","NA","NA","NA","1","0","130000","NA","96783 _ (808) 964-1101","PEPEEKEO_1 SUGAR MILL ROAD","DBpt","DB","N","/HI/HI_IN_WU.xlsx$HI_IN_WU, USEPA_HIFLD_EIA_PPP_facility_v6.csv"
"HI","WD","GW",NA,NA,"HU HONUA BIOENERGY LIMITED LIABILITY COMPANY","HU HONUA BIOENERGY LIMITED LIABILITY COMPANY","HU HONUA BIOENERGY LIMITED LIABILITY COMPANY",NA,NA,NA,"COOLING 1",NA,"8-5005-003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 Sugar Mill Road","Pepeekeo","Hawaii","HI",NA,"1 Sugar Mill Road","Pepeekeo",NA,NA,NA,NA,NA,NA,2019,0,0,0,0,0,0,0,0,0,0,0,0,"gal","Metered",NA,NA,NA,NA,NA,"D_4993221","NA","Hu Honua Bioenergy, LLC","1 SUGAR MILL RD","1 SUGAR MILL ROAD","UPDATED","PEPEEKEO","HI","HAWAII","96783","GOOD","(808) 964-1101","19.8437","-155.094","327110","Pottery, Ceramics, and Plumbing Fixture Manufacturing","NA","NA","NA","NA","1","0","130000","NA","96783 _ (808) 964-1101","PEPEEKEO_1 SUGAR MILL ROAD","DBpt","DB","N","/HI/HI_IN_WU.xlsx$HI_IN_WU, USEPA_HIFLD_EIA_PPP_facility_v6.csv"
"HI","WD","GW",NA,NA,"HU HONUA BIOENERGY LIMITED LIABILITY COMPANY","HU HONUA BIOENERGY LIMITED LIABILITY COMPANY","HU HONUA BIOENERGY LIMITED LIABILITY COMPANY",NA,NA,NA,"COOLING 2",NA,"8-5005-004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 Sugar Mill Road","Pepeekeo","Hawaii","HI",NA,"1 Sugar Mill Road","Pepeekeo",NA,NA,NA,NA,NA,NA,2015,0,0,0,0,0,0,0,0,0,0,0,0,"gal","Metered",NA,NA,NA,NA,NA,"D_4993221","NA","Hu Honua Bioenergy, LLC","1 SUGAR MILL RD","1 SUGAR MILL ROAD","UPDATED","PEPEEKEO","HI","HAWAII","96783","GOOD","(808) 964-1101","19.8437","-155.094","327110","Pottery, Ceramics, and Plumbing Fixture Manufacturing","NA","NA","NA","NA","1","0","130000","NA","96783 _ (808) 964-1101","PEPEEKEO_1 SUGAR MILL ROAD","DBpt","DB","N","/HI/HI_IN_WU.xlsx$HI_IN_WU, USEPA_HIFLD_EIA_PPP_facility_v6.csv"
"HI","WD","GW",NA,NA,"HU HONUA BIOENERGY LIMITED LIABILITY COMPANY","HU HONUA BIOENERGY LIMITED LIABILITY COMPANY","HU HONUA BIOENERGY LIMITED LIABILITY COMPANY",NA,NA,NA,"COOLING 2",NA,"8-5005-004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 Sugar Mill Road","Pepeekeo","Hawaii","HI",NA,"1 Sugar Mill Road","Pepeekeo",NA,NA,NA,NA,NA,NA,2016,0,0,0,0,0,0,0,0,0,0,0,0,"gal","Metered",NA,NA,NA,NA,NA,"D_4993221","NA","Hu Honua Bioenergy, LLC","1 SUGAR MILL RD","1 SUGAR MILL ROAD","UPDATED","PEPEEKEO","HI","HAWAII","96783","GOOD","(808) 964-1101","19.8437","-155.094","327110","Pottery, Ceramics, and Plumbing Fixture Manufacturing","NA","NA","NA","NA","1","0","130000","NA","96783 _ (808) 964-1101","PEPEEKEO_1 SUGAR MILL ROAD","DBpt","DB","N","/HI/HI_IN_WU.xlsx$HI_IN_WU, USEPA_HIFLD_EIA_PPP_facility_v6.csv"
