"State","ValueType","SourceType","Category","Saline","FacilityName","FacilityName1","FacilityName2","FacilityNumber","FacilityNumber1","FacilityNumber2","SourceName","SourceName1","SourceNumber","SourceNumber1","NAICS","SIC","Description","HUC8","HUC10","HUC12","AquiferName1","AquiferName2","BasinName1","BasinName2","Address1","City1","County1","State1","Zip1","Address2","City2","State2","Zip2","Lat","Lon","Datum","Projection","Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Units_monthly","Method_monthly","Annual_reported","Units_annual_reported","Method_annual_reported","DataProtected","FIPS5code","SITESELECTION_FACILITYID","SITESELECTION_NPDES_ID","SITESELECTION_NAME","SITESELECTION_ADDRESS","SITESELECTION_ADDRESS_Fix","SITESELECTION_ADRSFLAG","SITESELECTION_CITY","SITESELECTION_STATE","SITESELECTION_COUNTY","SITESELECTION_ZIP","SITESELECTION_FLAGZIP","SITESELECTION_PHONE","SITESELECTION_LATITUDE","SITESELECTION_LONGITUDE","SITESELECTION_NAICS","SITESELECTION_NAICSDESCR","SITESELECTION_SIC","SITESELECTION_SICDESCR","SITESELECTION_FIPS","SITESELECTION_EMP","SITESELECTION_TotPerson","SITESELECTION_Area","SITESELECTION_AnnSaleVol","SITESELECTION_JobsReported","SITESELECTION_ZIP_PHONE","SITESELECTION_CITY_ADDRESS","SITESELECTION_LL_Src","SITESELECTION_DATASET_MATCHES_ALL2","SITESELECTION_NEW_REC","DataSource"
"MN","WD","GW","IN",NA,"3M COMPANY","NA","NA","1986-6252","T29N-R22W-S28",NA,"1",NA,"200480","NA",NA,NA,"Non-metallic Processing (rubber, plastic, glass, concrete)",NA,NA,NA,"OPDCCJDN","PRAIRIE DU CHIEN JORDAN","OPDCCJDN","MISSISSIPPI RIVER TWIN CITIES","3 M Center Building 225","Saint Paul","Ramsey","MN",NA,"3 M Center Building 225","Saint Paul",NA,NA,NA,NA,NA,NA,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265.661,"Mgal",NA,NA,NA,"D_1819346","NA","3M Company","3 M CTR BLDG 225","3 M CENTER BUILDING 225","UPDATED","SAINT PAUL","MN","RAMSEY","55144","GOOD","(651) 733-1110","45.0326","-93.0941","322220","Paper Bag and Coated and Treated Paper Manufacturing","NA","NA","NA","NA","250","0","0","NA","55144 _ (651) 733-1110","SAINT PAUL_3 M CENTER BUILDING 225","DBpt","DB","N","/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx, USEPA_HIFLD_EIA_PPP_facility_v6.csv"
"MN","WD","GW","IN",NA,"3M COMPANY","NA","NA","1986-6252","T29N-R22W-S28",NA,"1",NA,"200480","NA",NA,NA,"Non-metallic Processing (rubber, plastic, glass, concrete)",NA,NA,NA,"OPDCCJDN","PRAIRIE DU CHIEN JORDAN","OPDCCJDN","MISSISSIPPI RIVER TWIN CITIES","3 M Center Building 2254n14","Saint Paul","Ramsey","MN",NA,"3 M Center Building 2254n14","Saint Paul",NA,NA,NA,NA,NA,NA,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265.661,"Mgal",NA,NA,NA,"D_38074 _OR_ D_1636620 _OR_ D_2113534","NA","3M Company","3 M CTR BLDG 2254N14","3 M CENTER BUILDING 2254N14","UPDATED","SAINT PAUL","MN","RAMSEY","55144","GOOD","() - _OR_ (651) 733-0700","45.0326","-93.0941","334290 _OR_ 335999","Other Communications Equipment Manufacturing _OR_ All Other Miscellaneous Electrical Equipment and Component Manufacturing","NA","NA","NA","NA","17 _OR_ 40 _OR_ 200","0","0","NA","55144 _ () - _OR_ 55144 _ (651) 733-0700","SAINT PAUL_3 M CENTER BUILDING 2254N14","DBpt","DB","N","/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx, USEPA_HIFLD_EIA_PPP_facility_v6.csv"
"MN","WD","GW","IN",NA,"3M COMPANY","NA","NA","1986-6252","T29N-R22W-S28",NA,"1",NA,"200480","NA",NA,NA,"Non-metallic Processing (rubber, plastic, glass, concrete)",NA,NA,NA,"OPDCCJDN","PRAIRIE DU CHIEN JORDAN","OPDCCJDN","MISSISSIPPI RIVER TWIN CITIES","3 M Center Building 2752se03","Saint Paul","Ramsey","MN",NA,"3 M Center Building 2752se03","Saint Paul",NA,NA,NA,NA,NA,NA,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265.661,"Mgal",NA,NA,NA,"D_1782333","NA","3M Company","3 M CTR BLDG 2752SE03","3 M CENTER BUILDING 2752SE03","UPDATED","SAINT PAUL","MN","RAMSEY","55144","GOOD","(651) 733-1110","45.0326","-93.0941","339112","Surgical and Medical Instrument Manufacturing","NA","NA","NA","NA","1","0","0","NA","55144 _ (651) 733-1110","SAINT PAUL_3 M CENTER BUILDING 2752SE03","DBpt","DB","N","/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx, USEPA_HIFLD_EIA_PPP_facility_v6.csv"
"MN","WD","GW","IN",NA,"3M COMPANY","NA","NA","1986-6252","T29N-R22W-S28",NA,"1",NA,"200480","NA",NA,NA,"Non-metallic Processing (rubber, plastic, glass, concrete)",NA,NA,NA,"OPDCCJDN","PRAIRIE DU CHIEN JORDAN","OPDCCJDN","MISSISSIPPI RIVER TWIN CITIES","3 M Center Building 2756sw01","Saint Paul","Ramsey","MN",NA,"3 M Center Building 2756sw01","Saint Paul",NA,NA,NA,NA,NA,NA,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265.661,"Mgal",NA,NA,NA,"D_1819355","NA","3M Company","3 M CTR BLDG 2756SW01","3 M CENTER BUILDING 2756SW01","UPDATED","SAINT PAUL","MN","RAMSEY","55144","GOOD","(651) 736-3490","45.0326","-93.0941","339113","Surgical Appliance and Supplies Manufacturing","NA","NA","NA","NA","440","0","0","NA","55144 _ (651) 736-3490","SAINT PAUL_3 M CENTER BUILDING 2756SW01","DBpt","DB","N","/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx, USEPA_HIFLD_EIA_PPP_facility_v6.csv"
"MN","WD","GW","IN",NA,"3M COMPANY","NA","NA","1986-6252","T29N-R22W-S28",NA,"1",NA,"200480","NA",NA,NA,"Non-metallic Processing (rubber, plastic, glass, concrete)",NA,NA,NA,"OPDCCJDN","PRAIRIE DU CHIEN JORDAN","OPDCCJDN","MISSISSIPPI RIVER TWIN CITIES","3 M Center Building-224 2e-40","Saint Paul","Ramsey","MN",NA,"3 M Center Building-224 2e-40","Saint Paul",NA,NA,NA,NA,NA,NA,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265.661,"Mgal",NA,NA,NA,"D_2915439","NA","3M Company","3 M CENTER BLDG-224 2E-40","3 M CENTER BUILDING-224 2E-40","UPDATED","SAINT PAUL","MN","RAMSEY","55133","GOOD","(651) 736-4960","44.9163","-93.1874","322220","Paper Bag and Coated and Treated Paper Manufacturing","NA","NA","NA","NA","11","0","0","NA","55133 _ (651) 736-4960","SAINT PAUL_3 M CENTER BUILDING-224 2E-40","DBpt","DB","N","/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx, USEPA_HIFLD_EIA_PPP_facility_v6.csv"
"MN","WD","GW","IN",NA,"3M COMPANY","NA","NA","1986-6252","T29N-R22W-S28",NA,"1",NA,"200480","NA",NA,NA,"Non-metallic Processing (rubber, plastic, glass, concrete)",NA,NA,NA,"OPDCCJDN","PRAIRIE DU CHIEN JORDAN","OPDCCJDN","MISSISSIPPI RIVER TWIN CITIES","3 M Center Building-515 3n-06","Saint Paul","Ramsey","MN",NA,"3 M Center Building-515 3n-06","Saint Paul",NA,NA,NA,NA,NA,NA,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265.661,"Mgal",NA,NA,NA,"D_1856760","NA","3M Company","3 M CENTER BLDG-515 3N-06","3 M CENTER BUILDING-515 3N-06","UPDATED","SAINT PAUL","MN","RAMSEY","55133","GOOD","(651) 733-1110","44.9163","-93.1874","322220","Paper Bag and Coated and Treated Paper Manufacturing","NA","NA","NA","NA","331","0","0","NA","55133 _ (651) 733-1110","SAINT PAUL_3 M CENTER BUILDING-515 3N-06","DBpt","DB","N","/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx, USEPA_HIFLD_EIA_PPP_facility_v6.csv"
"MN","WD","GW","IN",NA,"3M COMPANY","NA","NA","1986-6252","T29N-R22W-S28",NA,"1",NA,"200480","NA",NA,NA,"Non-metallic Processing (rubber, plastic, glass, concrete)",NA,NA,NA,"OPDCCJDN","PRAIRIE DU CHIEN JORDAN","OPDCCJDN","MISSISSIPPI RIVER TWIN CITIES","3 M Center, Building-15","Saint Paul","Ramsey","MN",NA,"3 M Center, Building-15","Saint Paul",NA,NA,NA,NA,NA,NA,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265.661,"Mgal",NA,NA,NA,"D_3556177","NA","3M Company","3 M CENTER, BLDG-15","3 M CENTER, BUILDING-15","UPDATED","SAINT PAUL","MN","RAMSEY","55133","GOOD","(651) 458-2228","44.9163","-93.1874","322220","Paper Bag and Coated and Treated Paper Manufacturing","NA","NA","NA","NA","900","0","0","NA","55133 _ (651) 458-2228","SAINT PAUL_3 M CENTER, BUILDING-15","DBpt","DB","N","/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx, USEPA_HIFLD_EIA_PPP_facility_v6.csv"
"MN","WD","GW","IN",NA,"3M COMPANY","NA","NA","1986-6252","T29N-R22W-S28",NA,"1",NA,"200480","NA",NA,NA,"Non-metallic Processing (rubber, plastic, glass, concrete)",NA,NA,NA,"OPDCCJDN","PRAIRIE DU CHIEN JORDAN","OPDCCJDN","MISSISSIPPI RIVER TWIN CITIES","3 M Center, Building-223","Saint Paul","Ramsey","MN",NA,"3 M Center, Building-223","Saint Paul",NA,NA,NA,NA,NA,NA,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265.661,"Mgal",NA,NA,NA,"D_1819345","NA","3M Company","3 M CENTER, BLDG-223","3 M CENTER, BUILDING-223","UPDATED","SAINT PAUL","MN","RAMSEY","55133","GOOD","(651) 733-2147","44.9163","-93.1874","325520","Adhesive Manufacturing","NA","NA","NA","NA","90","0","0","NA","55133 _ (651) 733-2147","SAINT PAUL_3 M CENTER, BUILDING-223","DBpt","DB","N","/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx, USEPA_HIFLD_EIA_PPP_facility_v6.csv"
"MN","WD","GW","IN",NA,"3M COMPANY","NA","NA","1986-6252","T29N-R22W-S28",NA,"1",NA,"200480","NA",NA,NA,"Non-metallic Processing (rubber, plastic, glass, concrete)",NA,NA,NA,"OPDCCJDN","PRAIRIE DU CHIEN JORDAN","OPDCCJDN","MISSISSIPPI RIVER TWIN CITIES","3130 Lexington Avenue N","Saint Paul","Ramsey","MN",NA,"3130 Lexington Avenue N","Saint Paul",NA,NA,NA,NA,NA,NA,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265.661,"Mgal",NA,NA,NA,"D_864423","NA","3M Company","3130 LEXINGTON AVE N","3130 LEXINGTON AVENUE N","UPDATED","SAINT PAUL","MN","RAMSEY","55126","GOOD","(651) 458-2000","45.035996","-93.146812","322220","Paper Bag and Coated and Treated Paper Manufacturing","NA","NA","NA","NA","130","0","0","NA","55126 _ (651) 458-2000","SAINT PAUL_3130 LEXINGTON AVENUE N","DBpt","DB","N","/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx, USEPA_HIFLD_EIA_PPP_facility_v6.csv"
"MN","WD","GW","IN",NA,"3M COMPANY","NA","NA","1986-6252","T29N-R22W-S28",NA,"1",NA,"200480","NA",NA,NA,"Non-metallic Processing (rubber, plastic, glass, concrete)",NA,NA,NA,"OPDCCJDN","PRAIRIE DU CHIEN JORDAN","OPDCCJDN","MISSISSIPPI RIVER TWIN CITIES","3m Center","Saint Paul","Ramsey","MN",NA,"3m Center","Saint Paul",NA,NA,NA,NA,NA,NA,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265.661,"Mgal",NA,NA,NA,"D_2779167 _OR_ D_2946118","NA","3M Company","3M CENTER","3M CENTER","OK","SAINT PAUL","MN","RAMSEY","55144","GOOD","(651) 733-1110","45.0326","-93.0941","333316 _OR_ 334613","Photographic and Photocopying Equipment Manufacturing _OR_ Magnetic and Optical Recording Media Manufacturing","NA","NA","NA","NA","280 _OR_ 1","0","0","NA","55144 _ (651) 733-1110","SAINT PAUL_3M CENTER","DBpt","DB","N","/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx, USEPA_HIFLD_EIA_PPP_facility_v6.csv"
"MN","WD","GW","IN",NA,"3M COMPANY","NA","NA","1986-6252","T29N-R22W-S28",NA,"1",NA,"200480","NA",NA,NA,"Non-metallic Processing (rubber, plastic, glass, concrete)",NA,NA,NA,"OPDCCJDN","PRAIRIE DU CHIEN JORDAN","OPDCCJDN","MISSISSIPPI RIVER TWIN CITIES","3m Center 223","Saint Paul","Ramsey","MN",NA,"3m Center 223","Saint Paul",NA,NA,NA,NA,NA,NA,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265.661,"Mgal",NA,NA,NA,"D_1358071","NA","3M Company","3M CENTER 223","3M CENTER 223","OK","SAINT PAUL","MN","RAMSEY","55144","GOOD","(651) 733-1110","45.0326","-93.0941","322220","Paper Bag and Coated and Treated Paper Manufacturing","NA","NA","NA","NA","331","0","0","NA","55144 _ (651) 733-1110","SAINT PAUL_3M CENTER 223","DBpt","DB","N","/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx, USEPA_HIFLD_EIA_PPP_facility_v6.csv"
"MN","WD","GW","IN",NA,"3M COMPANY","NA","NA","1986-6252","T29N-R22W-S28",NA,"1",NA,"200480","NA",NA,NA,"Non-metallic Processing (rubber, plastic, glass, concrete)",NA,NA,NA,"OPDCCJDN","PRAIRIE DU CHIEN JORDAN","OPDCCJDN","MISSISSIPPI RIVER TWIN CITIES","3m Center Building 2011505","Saint Paul","Ramsey","MN",NA,"3m Center Building 2011505","Saint Paul",NA,NA,NA,NA,NA,NA,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265.661,"Mgal",NA,NA,NA,"D_2201489","NA","3M Company","3M CENTER BLDG 2011505","3M CENTER BUILDING 2011505","UPDATED","SAINT PAUL","MN","RAMSEY","55144","GOOD","(651) 736-7658","45.0326","-93.0941","322220","Paper Bag and Coated and Treated Paper Manufacturing","NA","NA","NA","NA","331","0","0","NA","55144 _ (651) 736-7658","SAINT PAUL_3M CENTER BUILDING 2011505","DBpt","DB","N","/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx, USEPA_HIFLD_EIA_PPP_facility_v6.csv"
"MN","WD","GW","IN",NA,"3M COMPANY","NA","NA","1986-6252","T29N-R22W-S28",NA,"1",NA,"200480","NA",NA,NA,"Non-metallic Processing (rubber, plastic, glass, concrete)",NA,NA,NA,"OPDCCJDN","PRAIRIE DU CHIEN JORDAN","OPDCCJDN","MISSISSIPPI RIVER TWIN CITIES","3m Center Building 2014","Saint Paul","Ramsey","MN",NA,"3m Center Building 2014","Saint Paul",NA,NA,NA,NA,NA,NA,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265.661,"Mgal",NA,NA,NA,"D_2074981","NA","3M Company","3M CENTER BLDG 2014","3M CENTER BUILDING 2014","UPDATED","SAINT PAUL","MN","RAMSEY","55144","GOOD","(651) 733-5300","45.0326","-93.0941","335999","All Other Miscellaneous Electrical Equipment and Component Manufacturing","NA","NA","NA","NA","1300","0","0","NA","55144 _ (651) 733-5300","SAINT PAUL_3M CENTER BUILDING 2014","DBpt","DB","N","/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx, USEPA_HIFLD_EIA_PPP_facility_v6.csv"
