"State","ValueType","SourceType","Category","Saline","FacilityName","FacilityName1","FacilityName2","FacilityNumber","FacilityNumber1","FacilityNumber2","SourceName","SourceName1","SourceNumber","SourceNumber1","NAICS","SIC","Description","HUC8","HUC10","HUC12","AquiferName1","AquiferName2","BasinName1","BasinName2","Address1","City1","County1","State1","Zip1","Address2","City2","State2","Zip2","Lat","Lon","Datum","Projection","Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Units_monthly","Method_monthly","Annual_reported","Units_annual_reported","Method_annual_reported","DataProtected","FIPS5code","SITESELECTION_FACILITYID","SITESELECTION_NPDES_ID","SITESELECTION_NAME","SITESELECTION_ADDRESS","SITESELECTION_ADDRESS_Fix","SITESELECTION_ADRSFLAG","SITESELECTION_CITY","SITESELECTION_STATE","SITESELECTION_COUNTY","SITESELECTION_ZIP","SITESELECTION_FLAGZIP","SITESELECTION_PHONE","SITESELECTION_LATITUDE","SITESELECTION_LONGITUDE","SITESELECTION_NAICS","SITESELECTION_NAICSDESCR","SITESELECTION_SIC","SITESELECTION_SICDESCR","SITESELECTION_FIPS","SITESELECTION_EMP","SITESELECTION_TotPerson","SITESELECTION_Area","SITESELECTION_AnnSaleVol","SITESELECTION_JobsReported","SITESELECTION_ZIP_PHONE","SITESELECTION_CITY_ADDRESS","SITESELECTION_LL_Src","SITESELECTION_DATASET_MATCHES_ALL2","SITESELECTION_NEW_REC","DataSource"
"KY","WD","SW","IN","NA","BOWIE REFINED COAL LIMITED LIABILITY COMPANY 833 9006","NA","NEW HORIZONS LIMITED LIABILITY COMPANY","50315","NA",NA,"1669 KENTUCKY RIVER",NA,"1669",NA,"212111","1221 - Bituminous Coal and Lignite-surface Mining","NA","NA","NA","NA",NA,NA,"NA",NA,"898 Coal Wash Road","Irvine","Estill","KY",NA,"NA","Irvine",NA,NA,"37.72222","-84.00806","NA",NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mgd","NA",NA,"mgd","NA",NA,NA,"E_110006752479","NA","NEW HORIZONS LLC","898 COAL WASH RD","898 COAL WASH ROAD","UPDATED","IRVINE","KY","ESTILL","40336","GOOD","NA","NA","NA","324199","ALL OTHER PETROLEUM AND COAL PRODUCTS MANUFACTURING.","NA","NA","NA","NA","NA","NA","NA","NA","NA","IRVINE_898 COAL WASH ROAD","NA","FRS","Y","/KY/Industrial_Water_Use_2000_2019.xls$Sheet1, /KY/read_me_072220.docx, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v6.csv"
"KY","WD","SW","IN","NA","BOWIE REFINED COAL LIMITED LIABILITY COMPANY 833 9006","NA","NEW HORIZONS LIMITED LIABILITY COMPANY","50315","NA",NA,"1669 KENTUCKY RIVER",NA,"1669",NA,"212111","1221 - Bituminous Coal and Lignite-surface Mining","NA","NA","NA","NA",NA,NA,"NA",NA,"898 Coal Wash Road","Irvine","Estill","KY",NA,"NA","Irvine",NA,NA,"37.72222","-84.00806","NA",NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mgd","NA",NA,"mgd","NA",NA,NA,"E_110006752479","NA","NEW HORIZONS LLC","898 COAL WASH RD","898 COAL WASH ROAD","UPDATED","IRVINE","KY","ESTILL","40336","GOOD","NA","NA","NA","324199","ALL OTHER PETROLEUM AND COAL PRODUCTS MANUFACTURING.","NA","NA","NA","NA","NA","NA","NA","NA","NA","IRVINE_898 COAL WASH ROAD","NA","FRS","Y","/KY/Industrial_Water_Use_2000_2019.xls$Sheet1, /KY/read_me_072220.docx, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v6.csv"
"KY","WD","GW","IN","NA","BROWN OFFICE BUILDING LIMITED LIABILITY COMPANY","NA",NA,"1975","NA",NA,"1415 FIELD OF 1 WELL",NA,"1415",NA,"NA","-","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","NA","Jefferson",NA,NA,"NA",NA,NA,NA,"38.246686","-85.757792","NA",NA,2002,0,0,0.005,0.009,0.01,0.023,0.032,0.036,0.031,0.007,0.003,0,"mgd","NA",0.013,"mgd","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/KY/Industrial_Water_Use_2000_2019.xls$Sheet1, /KY/read_me_072220.docx, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"KY","WD","GW","IN","NA","BROWN OFFICE BUILDING LIMITED LIABILITY COMPANY","NA",NA,"1975","NA",NA,"1415 FIELD OF 1 WELL",NA,"1415",NA,"NA","-","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","NA","Jefferson",NA,NA,"NA",NA,NA,NA,"38.246686","-85.757792","NA",NA,2003,0,0,0.013,0.008,0.015,NA,0.025,NA,NA,NA,NA,NA,"mgd","NA",0.01,"mgd","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/KY/Industrial_Water_Use_2000_2019.xls$Sheet1, /KY/read_me_072220.docx, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"KY","WD","GW","IN","NA","BROWN OFFICE BUILDING LIMITED LIABILITY COMPANY","NA",NA,"1975","NA",NA,"1415 FIELD OF 1 WELL",NA,"1415",NA,"NA","-","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","NA","Jefferson",NA,NA,"NA",NA,NA,NA,"38.246686","-85.757792","NA",NA,2004,0,0,0.006,0.011,0.021,0.027,NA,NA,NA,NA,NA,NA,"mgd","NA",0.011,"mgd","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/KY/Industrial_Water_Use_2000_2019.xls$Sheet1, /KY/read_me_072220.docx, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"KY","WD","GW","IN","NA","BROWN OFFICE BUILDING LIMITED LIABILITY COMPANY","NA",NA,"1975","NA",NA,"1415 FIELD OF 1 WELL",NA,"1415",NA,"NA","-","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","NA","Jefferson",NA,NA,"NA",NA,NA,NA,"38.246686","-85.757792","NA",NA,2005,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"mgd","NA",0,"mgd","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/KY/Industrial_Water_Use_2000_2019.xls$Sheet1, /KY/read_me_072220.docx, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"KY","WD","GW","IN","NA","BROWN OFFICE BUILDING LIMITED LIABILITY COMPANY","NA",NA,"1975","NA",NA,"1415 FIELD OF 1 WELL",NA,"1415",NA,"NA","-","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","NA","Jefferson",NA,NA,"NA",NA,NA,NA,"38.246686","-85.757792","NA",NA,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mgd","NA",NA,"mgd","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/KY/Industrial_Water_Use_2000_2019.xls$Sheet1, /KY/read_me_072220.docx, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"KY","WD","GW","IN","NA","BROWN OFFICE BUILDING LIMITED LIABILITY COMPANY","NA",NA,"1975","NA",NA,"1415 FIELD OF 1 WELL",NA,"1415",NA,"NA","-","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","NA","Jefferson",NA,NA,"NA",NA,NA,NA,"38.246686","-85.757792","NA",NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mgd","NA",NA,"mgd","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/KY/Industrial_Water_Use_2000_2019.xls$Sheet1, /KY/read_me_072220.docx, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"KY","WD","GW","IN","NA","BROWN OFFICE BUILDING LIMITED LIABILITY COMPANY","NA",NA,"1975","NA",NA,"1415 FIELD OF 1 WELL",NA,"1415",NA,"NA","-","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","NA","Jefferson",NA,NA,"NA",NA,NA,NA,"38.246686","-85.757792","NA",NA,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mgd","NA",NA,"mgd","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/KY/Industrial_Water_Use_2000_2019.xls$Sheet1, /KY/read_me_072220.docx, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"KY","WD","GW","IN","NA","BROWN OFFICE BUILDING LIMITED LIABILITY COMPANY","NA",NA,"1975","NA",NA,"1415 FIELD OF 1 WELL",NA,"1415",NA,"NA","-","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","NA","Jefferson",NA,NA,"NA",NA,NA,NA,"38.246686","-85.757792","NA",NA,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mgd","NA",NA,"mgd","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/KY/Industrial_Water_Use_2000_2019.xls$Sheet1, /KY/read_me_072220.docx, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"KY","WD","GW","IN","NA","BROWN OFFICE BUILDING LIMITED LIABILITY COMPANY","NA",NA,"1975","NA",NA,"1415 FIELD OF 1 WELL",NA,"1415",NA,"NA","-","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","NA","Jefferson",NA,NA,"NA",NA,NA,NA,"38.246686","-85.757792","NA",NA,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mgd","NA",NA,"mgd","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/KY/Industrial_Water_Use_2000_2019.xls$Sheet1, /KY/read_me_072220.docx, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"KY","WD","GW","IN","NA","BROWN OFFICE BUILDING LIMITED LIABILITY COMPANY","NA",NA,"1975","NA",NA,"1415 FIELD OF 1 WELL",NA,"1415",NA,"NA","-","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","NA","Jefferson",NA,NA,"NA",NA,NA,NA,"38.246686","-85.757792","NA",NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mgd","NA",NA,"mgd","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/KY/Industrial_Water_Use_2000_2019.xls$Sheet1, /KY/read_me_072220.docx, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"KY","WD","GW","IN","NA","BROWN OFFICE BUILDING LIMITED LIABILITY COMPANY","NA",NA,"1975","NA",NA,"1415 FIELD OF 1 WELL",NA,"1415",NA,"NA","-","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","NA","Jefferson",NA,NA,"NA",NA,NA,NA,"38.246686","-85.757792","NA",NA,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mgd","NA",NA,"mgd","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/KY/Industrial_Water_Use_2000_2019.xls$Sheet1, /KY/read_me_072220.docx, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"KY","WD","GW","IN","NA","BROWN OFFICE BUILDING LIMITED LIABILITY COMPANY","NA",NA,"1975","NA",NA,"1415 FIELD OF 1 WELL",NA,"1415",NA,"NA","-","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","NA","Jefferson",NA,NA,"NA",NA,NA,NA,"38.246686","-85.757792","NA",NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mgd","NA",NA,"mgd","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/KY/Industrial_Water_Use_2000_2019.xls$Sheet1, /KY/read_me_072220.docx, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"KY","WD","GW","IN","NA","BROWN OFFICE BUILDING LIMITED LIABILITY COMPANY","NA",NA,"1975","NA",NA,"1415 FIELD OF 1 WELL",NA,"1415",NA,"NA","-","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","NA","Jefferson",NA,NA,"NA",NA,NA,NA,"38.246686","-85.757792","NA",NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mgd","NA",NA,"mgd","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/KY/Industrial_Water_Use_2000_2019.xls$Sheet1, /KY/read_me_072220.docx, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"KY","WD","GW","IN","NA","BROWN OFFICE BUILDING LIMITED LIABILITY COMPANY","NA",NA,"1975","NA",NA,"1415 FIELD OF 1 WELL",NA,"1415",NA,"NA","-","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","NA","Jefferson",NA,NA,"NA",NA,NA,NA,"38.246686","-85.757792","NA",NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mgd","NA",NA,"mgd","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/KY/Industrial_Water_Use_2000_2019.xls$Sheet1, /KY/read_me_072220.docx, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"KY","WD","GW","IN","NA","BROWN OFFICE BUILDING LIMITED LIABILITY COMPANY","NA",NA,"1975","NA",NA,"1415 FIELD OF 1 WELL",NA,"1415",NA,"NA","-","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","NA","Jefferson",NA,NA,"NA",NA,NA,NA,"38.246686","-85.757792","NA",NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mgd","NA",NA,"mgd","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/KY/Industrial_Water_Use_2000_2019.xls$Sheet1, /KY/read_me_072220.docx, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"KY","WD","GW","IN","NA","BROWN OFFICE BUILDING LIMITED LIABILITY COMPANY","NA",NA,"1975","NA",NA,"1415 FIELD OF 1 WELL",NA,"1415",NA,"NA","-","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","NA","Jefferson",NA,NA,"NA",NA,NA,NA,"38.246686","-85.757792","NA",NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mgd","NA",NA,"mgd","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/KY/Industrial_Water_Use_2000_2019.xls$Sheet1, /KY/read_me_072220.docx, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"KY","WD","GW","IN","NA","BROWN OFFICE BUILDING LIMITED LIABILITY COMPANY","NA",NA,"1975","NA",NA,"1415 FIELD OF 1 WELL",NA,"1415",NA,"NA","-","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","NA","Jefferson",NA,NA,"NA",NA,NA,NA,"38.246686","-85.757792","NA",NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mgd","NA",NA,"mgd","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/KY/Industrial_Water_Use_2000_2019.xls$Sheet1, /KY/read_me_072220.docx, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"KY","WD","SW","IN","NA","BUFFALO TRACE DISTILLERY INCORPORATED","NA","BUFFALO TRACE DISTILLERY INCORPORATED","1373","NA",NA,"0214 KENTUCKY RIVER",NA,"0214",NA,"NA","2085; 1541 - Distilled and Blended Liquors; Industrial Buildings and Warehouses","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","NA","Franklin","KY",NA,"NA","Frankfort",NA,NA,"38.21597","-84.87235","NA",NA,2002,0.193,0.257,0.202,0.127,0.023,0,0,0,0.003,0.089,0.116,0.121,"mgd","NA",0.094,"mgd","NA",NA,NA,"P_108266","KY0001023","BUFFALO TRACE DISTILLERY, INC.","1001 WILKINSON BOULEVARD","1001 WILKINSON BOULEVARD","OK","FRANKFORT","KY","FRANKLIN","40601","GOOD","(502) 223-7641","38.2150378","-84.8669003","312140","DISTILLERIES","2085","NA","21073","200","NA","NA","NA","NA","40601 _ (502) 223-7641","FRANKFORT_1001 WILKINSON BOULEVARD","PinPt","Pin, Bus, FRS and/or NPDES","N","/KY/Industrial_Water_Use_2000_2019.xls$Sheet1, /KY/read_me_072220.docx, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v6.csv"
"KY","WD","SW","IN","NA","BUFFALO TRACE DISTILLERY INCORPORATED","NA","BUFFALO TRACE DISTILLERY INCORPORATED","1373","NA",NA,"0214 KENTUCKY RIVER",NA,"0214",NA,"NA","2085; 1541 - Distilled and Blended Liquors; Industrial Buildings and Warehouses","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","NA","Franklin","KY",NA,"NA","Frankfort",NA,NA,"38.21597","-84.87235","NA",NA,2003,0.222,0.28,0.213,0.041,0.018,0.195,0.21,0.244,0.581,0.143,0.086,0.26,"mgd","NA",0.208,"mgd","NA",NA,NA,"P_108266","KY0001023","BUFFALO TRACE DISTILLERY, INC.","1001 WILKINSON BOULEVARD","1001 WILKINSON BOULEVARD","OK","FRANKFORT","KY","FRANKLIN","40601","GOOD","(502) 223-7641","38.2150378","-84.8669003","312140","DISTILLERIES","2085","NA","21073","200","NA","NA","NA","NA","40601 _ (502) 223-7641","FRANKFORT_1001 WILKINSON BOULEVARD","PinPt","Pin, Bus, FRS and/or NPDES","N","/KY/Industrial_Water_Use_2000_2019.xls$Sheet1, /KY/read_me_072220.docx, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v6.csv"
"KY","WD","SW","IN","NA","BUFFALO TRACE DISTILLERY INCORPORATED","NA","BUFFALO TRACE DISTILLERY INCORPORATED","1373","NA",NA,"0214 KENTUCKY RIVER",NA,"0214",NA,"NA","2085; 1541 - Distilled and Blended Liquors; Industrial Buildings and Warehouses","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","NA","Franklin","KY",NA,"NA","Frankfort",NA,NA,"38.21597","-84.87235","NA",NA,2004,0.202,0.124,0.159,0.162,0.008,0.006,0,0,0.07,0.096,0.083,0.09,"mgd","NA",0.083,"mgd","NA",NA,NA,"P_108266","KY0001023","BUFFALO TRACE DISTILLERY, INC.","1001 WILKINSON BOULEVARD","1001 WILKINSON BOULEVARD","OK","FRANKFORT","KY","FRANKLIN","40601","GOOD","(502) 223-7641","38.2150378","-84.8669003","312140","DISTILLERIES","2085","NA","21073","200","NA","NA","NA","NA","40601 _ (502) 223-7641","FRANKFORT_1001 WILKINSON BOULEVARD","PinPt","Pin, Bus, FRS and/or NPDES","N","/KY/Industrial_Water_Use_2000_2019.xls$Sheet1, /KY/read_me_072220.docx, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v6.csv"
"KY","WD","SW","IN","NA","BUFFALO TRACE DISTILLERY INCORPORATED","NA","BUFFALO TRACE DISTILLERY INCORPORATED","1373","NA",NA,"0214 KENTUCKY RIVER",NA,"0214",NA,"NA","2085; 1541 - Distilled and Blended Liquors; Industrial Buildings and Warehouses","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","NA","Franklin","KY",NA,"NA","Frankfort",NA,NA,"38.21597","-84.87235","NA",NA,2005,0.181,0.134,0.149,0.082,0.003,0.005,0,0.016,0.031,0.089,0.209,0.28,"mgd","NA",0.098,"mgd","NA",NA,NA,"P_108266","KY0001023","BUFFALO TRACE DISTILLERY, INC.","1001 WILKINSON BOULEVARD","1001 WILKINSON BOULEVARD","OK","FRANKFORT","KY","FRANKLIN","40601","GOOD","(502) 223-7641","38.2150378","-84.8669003","312140","DISTILLERIES","2085","NA","21073","200","NA","NA","NA","NA","40601 _ (502) 223-7641","FRANKFORT_1001 WILKINSON BOULEVARD","PinPt","Pin, Bus, FRS and/or NPDES","N","/KY/Industrial_Water_Use_2000_2019.xls$Sheet1, /KY/read_me_072220.docx, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v6.csv"
"KY","WD","SW","IN","NA","BUFFALO TRACE DISTILLERY INCORPORATED","NA","BUFFALO TRACE DISTILLERY INCORPORATED","1373","NA",NA,"0214 KENTUCKY RIVER",NA,"0214",NA,"NA","2085; 1541 - Distilled and Blended Liquors; Industrial Buildings and Warehouses","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","NA","Franklin","KY",NA,"NA","Frankfort",NA,NA,"38.21597","-84.87235","NA",NA,2006,0.223,0.213,0.2,0.055,0.016,0,0,0,0.043,0.161,0.095,0.186,"mgd","NA",0.099,"mgd","NA",NA,NA,"P_108266","KY0001023","BUFFALO TRACE DISTILLERY, INC.","1001 WILKINSON BOULEVARD","1001 WILKINSON BOULEVARD","OK","FRANKFORT","KY","FRANKLIN","40601","GOOD","(502) 223-7641","38.2150378","-84.8669003","312140","DISTILLERIES","2085","NA","21073","200","NA","NA","NA","NA","40601 _ (502) 223-7641","FRANKFORT_1001 WILKINSON BOULEVARD","PinPt","Pin, Bus, FRS and/or NPDES","N","/KY/Industrial_Water_Use_2000_2019.xls$Sheet1, /KY/read_me_072220.docx, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v6.csv"
"KY","WD","SW","IN","NA","BUFFALO TRACE DISTILLERY INCORPORATED","NA","BUFFALO TRACE DISTILLERY INCORPORATED","1373","NA",NA,"0214 KENTUCKY RIVER",NA,"0214",NA,"NA","2085; 1541 - Distilled and Blended Liquors; Industrial Buildings and Warehouses","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","NA","Franklin","KY",NA,"NA","Frankfort",NA,NA,"38.21597","-84.87235","NA",NA,2007,0.216,0.151,0.226,0.127,0.018,0.026,0,0.092,0.163,0.129,0.093,0.079,"mgd","NA",0.11,"mgd","NA",NA,NA,"P_108266","KY0001023","BUFFALO TRACE DISTILLERY, INC.","1001 WILKINSON BOULEVARD","1001 WILKINSON BOULEVARD","OK","FRANKFORT","KY","FRANKLIN","40601","GOOD","(502) 223-7641","38.2150378","-84.8669003","312140","DISTILLERIES","2085","NA","21073","200","NA","NA","NA","NA","40601 _ (502) 223-7641","FRANKFORT_1001 WILKINSON BOULEVARD","PinPt","Pin, Bus, FRS and/or NPDES","N","/KY/Industrial_Water_Use_2000_2019.xls$Sheet1, /KY/read_me_072220.docx, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v6.csv"
"KY","WD","SW","IN","NA","BUFFALO TRACE DISTILLERY INCORPORATED","NA","BUFFALO TRACE DISTILLERY INCORPORATED","1373","NA",NA,"0214 KENTUCKY RIVER",NA,"0214",NA,"NA","2085; 1541 - Distilled and Blended Liquors; Industrial Buildings and Warehouses","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","NA","Franklin","KY",NA,"NA","Frankfort",NA,NA,"38.21597","-84.87235","NA",NA,2008,0.243,0.24,0.228,0.226,0.186,0.048,0.012,0.104,0.17,0.187,0.176,0.225,"mgd","NA",0.17,"mgd","NA",NA,NA,"P_108266","KY0001023","BUFFALO TRACE DISTILLERY, INC.","1001 WILKINSON BOULEVARD","1001 WILKINSON BOULEVARD","OK","FRANKFORT","KY","FRANKLIN","40601","GOOD","(502) 223-7641","38.2150378","-84.8669003","312140","DISTILLERIES","2085","NA","21073","200","NA","NA","NA","NA","40601 _ (502) 223-7641","FRANKFORT_1001 WILKINSON BOULEVARD","PinPt","Pin, Bus, FRS and/or NPDES","N","/KY/Industrial_Water_Use_2000_2019.xls$Sheet1, /KY/read_me_072220.docx, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v6.csv"
"KY","WD","SW","IN","NA","BUFFALO TRACE DISTILLERY INCORPORATED","NA","BUFFALO TRACE DISTILLERY INCORPORATED","1373","NA",NA,"0214 KENTUCKY RIVER",NA,"0214",NA,"NA","2085; 1541 - Distilled and Blended Liquors; Industrial Buildings and Warehouses","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","NA","Franklin","KY",NA,"NA","Frankfort",NA,NA,"38.21597","-84.87235","NA",NA,2009,0.253,0.262,0.253,0.253,0.084,0.128,0.065,0.019,0.118,0.175,0.186,0.204,"mgd","NA",0.167,"mgd","NA",NA,NA,"P_108266","KY0001023","BUFFALO TRACE DISTILLERY, INC.","1001 WILKINSON BOULEVARD","1001 WILKINSON BOULEVARD","OK","FRANKFORT","KY","FRANKLIN","40601","GOOD","(502) 223-7641","38.2150378","-84.8669003","312140","DISTILLERIES","2085","NA","21073","200","NA","NA","NA","NA","40601 _ (502) 223-7641","FRANKFORT_1001 WILKINSON BOULEVARD","PinPt","Pin, Bus, FRS and/or NPDES","N","/KY/Industrial_Water_Use_2000_2019.xls$Sheet1, /KY/read_me_072220.docx, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v6.csv"
